table_path,column_name,column_id,column_type,row_id,gt_val
csvData14690251__3.csv,AVG,5,num,23,0.304
csvData8804961__3.csv,OBP,6,num,29,0.261
csvData9103974__6.csv,PA,7,num,46,841
csvData5124506__7.csv,G,1,num,32,129
csvData6468042__0.csv,PF,1,num,3,3.5
csvData29230622__3.csv,VORP,1,num,26,1.4
csvData29230622__3.csv,VORP,1,num,195,3.9
csvData29230622__0.csv,PA,5,num,125,264
csvData1902536__12.csv,3B,3,num,156,0
csvData24341501__0.csv,oppOBP,8,num,33,0.314
csvData18784108__2.csv,AVG,2,num,12,0.265
csvData158232__2.csv,a/s,6,num,16,0.29
csvData3871380__3.csv,2b,8,num,2,2
csvData9103974__6.csv,AB,2,num,17,838
csvData3178438__15.csv,SPG,5,num,121,6.3
csvData24341501__0.csv,LG,3,cate,100,NL
csvData14443150__8.csv,FGM,4,num,31,4.3
csvData3871380__3.csv,avg,7,num,2,0.308
csvData3726343__7.csv,BB,4,num,25,1
csvData24341501__0.csv,PPF,4,num,222,99
csvData20099586__3.csv,SO,2,num,4,47
csvData15025720__0.csv,SO,1,num,21,0
csvData28386553__1.csv,Player,2,cate,2,K Crowell
csvData29230622__0.csv,YEAR,4,num,220,2012
csvData3653270__0.csv,Rk,7,num,10,11
csvData14690251__3.csv,OPS,4,num,8,0.7
csvData16773977__3.csv,FGA,6,num,10,7.8
csvData24341501__0.csv,YEAR,1,num,47,2012
csvData9103974__6.csv,AB,2,num,63,750
csvData8288967__16.csv,Tm,1,cate,101,TEX
csvData28386553__1.csv,H,0,num,23,52
csvData29230622__3.csv,G,6,num,131,1
csvData24341501__0.csv,oppOPS,0,num,19,0.736
csvData10074535__0.csv,RBI,0,num,39,28
csvData6468042__1.csv,GP,0,num,6,72
csvData18493125__12.csv,CS,5,num,0,5
csvData7222492__5.csv,PF,6,num,84,20.2
csvData9103974__6.csv,PA,7,num,83,681
csvData9103974__6.csv,AGE,8,num,1,31
csvData919002__3.csv,DRB%,1,num,18,0.0
csvData3178438__15.csv,FG%,6,num,12,0.439
csvData29230622__3.csv,YEAR,4,num,54,2012
csvData26724876__3.csv,FTM,5,num,51,1.1
csvData18661263__9.csv,3B,1,num,0,2
csvData12441316__3.csv,Opp,3,cate,22,Opp
csvData14443150__8.csv,PPG,6,num,23,4.9
csvData11957850__2.csv,Opp,7,cate,35,ATL
csvData9103974__6.csv,NAME,5,cate,69,Kyle Kendrick
csvData16825359__0.csv,Girder & Floorbeam System,3,num,8,25
csvData15391018__1.csv,Movable-Bascule,0,num,14,11
csvData18493125__12.csv,Player,1,cate,20,C Alonso
csvData6917053__0.csv,SF,2,num,6,0
csvData397377__3.csv,AST%,0,num,31,0.0
csvData29230622__0.csv,TEAM,3,cate,215,CLE
csvData21947308__2.csv,Result,6,cate,22,W 13-0 vs SDN
csvData7222492__5.csv,3PA,1,num,106,16.7
csvData15933779__2.csv,Opp,2,cate,10,PHI
csvData11839331__7.csv,FGA,4,num,35,13.7
csvData21300577__1.csv,3B,2,num,35,3
csvData26959440__0.csv,POS,1,cate,4,2B
csvData7222492__5.csv,#,4,num,70,270
csvData14512292__0.csv,GIDP,3,num,16,2
csvData16825359__0.csv,Girder & Floorbeam System,3,num,21,13
csvData27008272__5.csv,FGM,5,num,20,1.7
csvData29230622__3.csv,YEAR,4,num,131,2012
csvData9103974__6.csv,oppSLG,3,num,86,0.389
csvData5124506__7.csv,AB,7,num,1,516
csvData11618254.csv,Wm Alpha,0,cate,0,XXS
csvData8804961__2.csv,SF,1,num,25,5
csvData8288967__15.csv,Tm,1,cate,144,KCR
csvData29230622__0.csv,G,6,num,309,12
csvData16461238__3.csv,ibb,6,num,3,0
csvData22709338__0.csv,avg,3,num,10,0.224
csvData21947308__2.csv,RBI,0,num,23,4
csvData6468042__0.csv,PF,1,num,14,2.2
csvData28681743__3.csv,MPG,8,num,14,21.8
csvData26447856__0.csv,SLG,4,num,16,0.357
csvData21947308__0.csv,SB,1,num,16,0
csvData15025720__1.csv,AB,2,num,22,4
csvData10786096.csv,IT,2,num,9,52
csvData9702682__1.csv,ip,4,num,0,7.0
csvData28681743__3.csv,BPG,5,num,32,0.0
csvData7222492__5.csv,BPG,2,num,48,3.0
csvData9079863__8.csv,Opp,0,cate,1,DAL
csvData10074535__12.csv,SLG,1,num,23,0.552
csvData1786628__7.csv,TRB%,3,num,9,7.2
csvData2688573__2.csv,l,4,num,1,14
csvData20075499__7.csv,SLG,6,num,55,0.278
csvData158232__2.csv,a/s,6,num,2,0.15
csvData6605406__1.csv,DRB,7,num,23,2.9
csvData27008272__5.csv,FGM,5,num,1,2.7
csvData6468042__2.csv,PF,1,num,48,2.9
csvData6468042__2.csv,STL,6,num,21,1.5
csvData6468042__0.csv,DRB,3,num,43,4.8
csvData11839331__7.csv,FGA,4,num,18,10.5
csvData1068737__2.csv,PF,2,num,18,1.3
csvData8804961__3.csv,SO,8,num,2,48
csvData14690251__3.csv,POS,3,cate,26,1B
csvData16773977__3.csv,SPG,3,num,13,0.5
csvData14512292__0.csv,OPS,5,num,24,0.671
csvData4823585__2.csv,AB,2,num,16,397
csvData29230622__3.csv,PA,5,num,132,366
csvData21180610__2.csv,FG%,4,num,1,0.435
csvData11839331__7.csv,3PM,1,num,15,2.1
csvData10786096.csv,IT,2,num,8,50
csvData24341501__0.csv,PPF,4,num,281,104
csvData919002__3.csv,DRB%,1,num,14,57.9
csvData10020331.csv,FR,4,num,1,34
csvData6605406__3.csv,FTA,4,num,5,1.5
csvData8288967__15.csv,Tm,1,cate,196,OAK
csvData16773977__3.csv,FTM,8,num,8,2.4
csvData1902536__12.csv,3B,3,num,61,2
csvData16773977__3.csv,Team,5,cate,1,USC
csvData7222492__5.csv,3PA,1,num,118,18.0
csvData7222492__5.csv,PF,6,num,81,20.1
csvData15025720__0.csv,3B,3,num,13,0
csvData21947308__2.csv,H,4,num,17,0
csvData23003743__3.csv,Team,2,cate,4,ARI
csvData26817631__5.csv,Rk,3,num,36,15
csvData21947308__0.csv,H,4,num,22,1
csvData5586261__3.csv,HR,4,num,23,0
csvData20075499__7.csv,CS,2,num,39,3
csvData18784108__2.csv,G,4,num,24,26
csvData24341501__0.csv,YEAR,1,num,106,2012
csvData29230622__0.csv,oppSLG,0,num,85,0.397
csvData28681743__3.csv,BPG,5,num,4,1.0
csvData10644438.csv,IT,2,num,3,40
csvData1140150.csv,UK,3,num,6,14
csvData21947308__0.csv,Result,6,cate,6,L 0-10 vs OAK
csvData21198812__7.csv,POS,4,cate,18,2B
csvData23003743__3.csv,BB,9,num,15,34
csvData29230622__0.csv,VORP,1,num,239,8.1
csvData9079863__8.csv,Opp,0,cate,18,SAS
csvData29230622__3.csv,YEAR,4,num,83,2012
csvData18786685__0.csv,PF,8,num,2,2.0
csvData24341501__0.csv,IP,9,num,81,138.3
csvData26649044__3.csv,WAR,4,num,17,-0.1
csvData2688573__0.csv,l,4,num,18,11
csvData29230622__0.csv,YEAR,4,num,310,2012
csvData22709338__0.csv,gdp,6,num,19,0
csvData2688573__2.csv,era,3,num,6,6.75
csvData11839331__7.csv,AST,0,num,0,2.3
csvData24341501__0.csv,IP,9,num,195,57.7
csvData14585065__2.csv,BPG,0,num,3,0.6
csvData24341501__0.csv,TEAM,2,cate,33,COL
csvData14518660__14.csv,Tm,5,cate,60,PHI
csvData24131822__7.csv,oppRPA+,6,num,4,112
csvData15283024__1.csv,SB,4,num,41,1
csvData1549285__0.csv,Tm,3,cate,27,SEA
csvData20099586__3.csv,2B,0,num,27,23
csvData27008272__5.csv,SPG,8,num,2,0.8
csvData29230622__0.csv,G,6,num,368,33
csvData29230622__0.csv,G,6,num,105,14
csvData10051410.csv,CN (cm),7,num,6,96
csvData1902536__12.csv,3B,3,num,38,0
csvData29230622__0.csv,PA,5,num,354,33
csvData14690251__3.csv,Player,6,cate,19,P Baez
csvData28672318__4.csv,H,3,num,46,4
csvData3178438__15.csv,SPG,5,num,116,6.5
csvData24341501__0.csv,oppOPS,0,num,83,0.704
csvData158232__2.csv,pts,4,num,7,45.0
csvData3653270__0.csv,digs,4,num,8,63
csvData9079863__8.csv,Opp,0,cate,8,NYK
csvData9702682__1.csv,w,2,num,16,9
csvData28672318__4.csv,Result,0,cate,34,W 10-3 vs KCA
csvData7222492__5.csv,3PA,1,num,58,19.9
csvData7222492__5.csv,#,4,num,52,19
csvData24442720__5.csv,Team,0,cate,17,MAC
csvData15283024__1.csv,HBP,2,num,27,0
csvData1211158__2.csv,2b,8,num,4,2
csvData18784108__2.csv,SB,0,num,33,5
csvData1211158__2.csv,bb,0,num,9,0
csvData7222492__5.csv,PPG,5,num,53,68.9
csvData10074535__12.csv,SH,3,num,42,0
csvData24341501__0.csv,oppOBP,8,num,87,0.312
csvData15391018__1.csv,Box Beam or Girders (Single or Spread),3,num,8,21
csvData22709338__0.csv,2b,9,num,4,0
csvData24108736__5.csv,H,1,num,5,5
csvData9103974__6.csv,AGE,8,num,19,32
csvData7222492__5.csv,FTA,3,num,20,12.8
csvData11839331__4.csv,3PM,2,num,9,2.2
csvData10074535__0.csv,G,4,num,35,62
csvData10074535__0.csv,RBI,0,num,47,1
csvData3726343__7.csv,Team,9,cate,0,PIR
csvData18661263__9.csv,H,2,num,31,0
csvData10354220.csv,JP,5,num,0,3
csvData24131822__7.csv,oppOBP,3,num,53,0.321
csvData397377__3.csv,AST%,0,num,3,0.0
csvData1786628__7.csv,AST%,8,num,6,7.8
csvData21180610__2.csv,#,0,num,7,59
csvData24341501__0.csv,TEAM,2,cate,0,BOS
csvData20075499__7.csv,HR,4,num,16,3
csvData21180610__7.csv,3P%,1,num,41,0.0
csvData12441316__3.csv,Opp,3,cate,10,PHI
csvData21300577__1.csv,OBP,4,num,32,0.285
csvData21180610__2.csv,#,0,num,19,92
csvData24131822__7.csv,oppOBP,3,num,10,0.318
csvData1211158__2.csv,po,5,num,21,21
csvData18784108__2.csv,SB,0,num,27,0
csvData24131822__7.csv,oppOBP,3,num,57,0.306
csvData15025720__5.csv,RBI,0,num,0,3
csvData9925714__1.csv,FGM,6,num,1,2.6
csvData6605406__3.csv,FGM,0,num,14,2.9
csvData22709338__0.csv,h,7,num,8,7
csvData24341501__0.csv,TEAM,2,cate,284,SDN
csvData29230622__0.csv,PA,5,num,203,57
csvData21300577__1.csv,HR,5,num,11,20
csvData1902536__12.csv,OBP,7,num,104,0.333
csvData13434912__7.csv,R,0,num,45,40
csvData10074535__12.csv,SF,8,num,29,0
csvData3871380__3.csv,avg,7,num,5,0.212
csvData10074535__12.csv,BB,5,num,39,36
csvData22335715__0.csv,gdp,4,num,12,0
csvData29230622__0.csv,VORP,1,num,255,8.4
csvData15283024__1.csv,C-G#,1,num,6,288
csvData12976003__3.csv,FTA,3,num,21,5.9
csvData6605406__1.csv,SPG,0,num,24,0.4
csvData29230622__0.csv,VORP,1,num,117,0.3
csvData10074535__12.csv,AVG,7,num,26,0.27
csvData8288967__16.csv,Tm,1,cate,72,TOR
csvData14585065__2.csv,TOV,1,num,8,2.5
csvData17658548__0.csv,bb,3,num,18,1
csvData26447856__0.csv,SB,0,num,21,13
csvData11219221.csv,IT,0,num,7,48
csvData20099586__3.csv,Team,4,cate,16,NYM
csvData15025720__0.csv,Team,5,cate,6,CHA
csvData15025720__2.csv,3B,3,num,9,1
csvData27526946__4.csv,Yrs,5,num,16,16
csvData2688573__2.csv,ibb,8,num,14,1
csvData23003743__0.csv,SH,2,num,2,3
csvData6468042__2.csv,DRB,3,num,44,4.7
csvData18784108__2.csv,BB,1,num,16,27
csvData29230622__0.csv,YEAR,4,num,126,2012
csvData29230622__3.csv,VORP,1,num,145,5.4
csvData28672318__5.csv,2B,7,num,0,0
csvData20075499__7.csv,CS,2,num,31,0
csvData11839331__4.csv,GP,4,num,47,82
csvData29230622__3.csv,G,6,num,167,31
csvData26959440__0.csv,SLG,6,num,13,0.356
csvData28681743__3.csv,DRB,3,num,14,2.1
csvData14585065__2.csv,FG%,6,num,35,0.524
csvData20099586__3.csv,AB,5,num,0,240
csvData24108736__5.csv,HR,9,num,2,0
csvData28672318__5.csv,AB,6,num,25,5
csvData21180610__0.csv,#,0,num,9,91
csvData14297814__2.csv,Mixed Types,6,num,14,0
csvData1902536__12.csv,OBP,7,num,24,0.2
csvData9103974__6.csv,PPF,1,num,48,95
csvData20075499__7.csv,Team,1,cate,6,LOU
csvData1068737__2.csv,FTA,4,num,23,2.8
csvData3653270__0.csv,Rk,7,num,5,11
csvData11128235.csv,Wm Alpha,0,cate,7,L
csvData28672318__4.csv,3B,1,num,6,0
csvData9925714__1.csv,PPG,2,num,0,4.9
csvData28672318__5.csv,BB,4,num,16,0
csvData24341501__0.csv,SLG,6,num,317,0.0
csvData4823585__2.csv,OPS,4,num,0,0.833
csvData24341501__0.csv,SLG,6,num,260,0.364
csvData397377__3.csv,ORB%,5,num,3,5.3
csvData29230622__0.csv,PA,5,num,280,295
csvData21300577__1.csv,SLG,6,num,9,0.421
csvData11762781__2.csv,ibb,4,num,14,0
csvData29567739__2.csv,State,0,cate,16,OREGON
csvData28672318__4.csv,GDP,5,num,21,0
csvData29230622__0.csv,YEAR,4,num,314,2012
csvData8288967__16.csv,Tm,1,cate,155,NYY
csvData24341501__0.csv,oppOPS,0,num,330,0.717
csvData24131822__7.csv,AB,0,num,30,773
csvData23138641__17.csv,Team,6,cate,194,San Jose
csvData28672318__5.csv,GDP,5,num,17,0
csvData1048267.csv,UK,3,num,7,16
csvData6605406__1.csv,BPG,6,num,14,0.4
csvData7222492__5.csv,#,4,num,0,292
csvData23138641__17.csv,Team,6,cate,249,Arizona
csvData29230622__3.csv,VORP,1,num,211,30.6
csvData11170774.csv,IT,2,num,6,46
csvData7222492__5.csv,FTA,3,num,78,20.2
csvData1068737__2.csv,FTA,4,num,7,3.4
csvData1211158__2.csv,po,5,num,18,21
csvData29051594__1.csv,a/s,6,num,1,0.3
csvData14690251__3.csv,Team,9,cate,6,BRE
csvData2688573__2.csv,ibb,8,num,7,0
csvData29230622__0.csv,VORP,1,num,30,0.6
csvData29230622__0.csv,G,6,num,320,61
csvData21877600__3.csv,DRtg,2,num,2,88
csvData20075499__7.csv,Team,1,cate,32,LOU
csvData6468042__0.csv,BLK,4,num,28,0.3
csvData6468042__0.csv,3PM,2,num,28,2.1
csvData23138641__17.csv,Team,6,cate,21,Montreal
csvData21947308__2.csv,H,4,num,7,2
csvData19387543__3.csv,rbi,0,num,22,3
csvData26649044__3.csv,dWAR,2,num,16,-2.2
csvData29230622__0.csv,YEAR,4,num,99,2012
csvData15025720__1.csv,AB,2,num,12,4
csvData21877600__3.csv,AST%,1,num,8,4.6
csvData1902536__12.csv,SH,6,num,121,1
csvData29051594__1.csv,sa/s,4,num,10,0.0
csvData29230622__3.csv,TEAM,3,cate,151,TBA
csvData20075499__7.csv,SLG,6,num,8,0.311
csvData14585065__2.csv,#,8,num,1,55
csvData10074535__12.csv,AVG,7,num,42,0.318
csvData3726343__7.csv,AB,3,num,10,3
csvData24341501__0.csv,oppOPS,0,num,4,0.724
csvData20099586__3.csv,AB,5,num,16,16
csvData21180610__2.csv,FG%,4,num,55,0.432
csvData18493125__12.csv,GIDP,8,num,1,5
csvData7222492__5.csv,3PA,1,num,1,18.8
csvData28672318__4.csv,AB,6,num,29,6
csvData10046644.csv,IT,2,num,3,40
csvData29230622__0.csv,oppSLG,0,num,189,0.404
csvData14518660__14.csv,Tm,5,cate,76,CIN
csvData29230622__0.csv,YEAR,4,num,346,2012
csvData22709338__0.csv,cs,4,num,26,0
csvData24341501__0.csv,oppOPS,0,num,136,0.707
csvData28672318__4.csv,GDP,5,num,49,0
csvData11165008__3.csv,sa,2,num,21,0
csvData27526946__4.csv,HR,6,num,15,0
csvData6605406__3.csv,APG,5,num,10,1.0
csvData27526946__4.csv,G,3,num,9,45
csvData24108736__5.csv,H,1,num,14,46
csvData29230622__0.csv,G,6,num,272,35
csvData20099586__3.csv,AB,5,num,25,10
csvData17658548__0.csv,sb,1,num,32,2
csvData3178438__15.csv,TOV,1,num,108,13.5
csvData29230622__3.csv,TEAM,3,cate,66,SFN
csvData6917053__0.csv,CS,6,num,8,0
csvData13434912__7.csv,AB,2,num,46,24
csvData28672318__4.csv,BB,4,num,30,0
csvData10671971.csv,Patient Number,2,num,1,100.0
csvData14518660__14.csv,RAA,1,cate,17,-2
csvData3653270__1.csv,m,1,num,8,22
csvData26447856__0.csv,AVG,5,num,9,0.0
csvData14518660__14.csv,RAA,1,cate,35,13
csvData11859275__0.csv,a,0,num,13,10
csvData18786685__0.csv,FT%,2,num,0,0.843
csvData14512292__0.csv,GIDP,3,num,20,9
csvData3871380__3.csv,avg,7,num,3,0.307
csvData18784108__2.csv,POS,8,cate,12,C
csvData11284975__0.csv,Opp,0,cate,15,NYK
csvData24341501__0.csv,IP,9,num,229,2.0
csvData29230622__0.csv,YEAR,4,num,276,2012
csvData9079863__8.csv,Opp,0,cate,22,UTA
csvData6605406__3.csv,FGM,0,num,32,4.1
csvData11839331__7.csv,ORB,3,num,25,0.3
csvData29230622__0.csv,G,6,num,220,33
csvData11859275__3.csv,2b,5,num,10,0
csvData24341501__0.csv,PPF,4,num,191,91
csvData9103974__6.csv,oppSLG,3,num,81,0.396
csvData24341501__0.csv,TEAM,2,cate,224,CIN
csvData26959440__0.csv,GIDP,0,num,9,0
csvData28507633__1.csv,GS,0,num,19,0
csvData29230622__0.csv,YEAR,4,num,168,2012
csvData21180610__2.csv,3PM,1,num,23,0
csvData29230622__0.csv,oppSLG,0,num,153,0.425
csvData2688573__0.csv,bb,7,num,20,4
csvData29230622__0.csv,VORP,1,num,348,-3.5
csvData10046644.csv,JP,5,num,10,23
csvData11165008__3.csv,m,0,num,22,27
csvData16825359__0.csv,Movable-Swing,4,num,18,0
csvData24341501__0.csv,TEAM,2,cate,249,CHA
csvData4823585__2.csv,Player,1,cate,11,W Romero
csvData7222492__5.csv,FGM,7,num,118,21.9
csvData15025720__0.csv,HR,7,num,17,0
csvData24131822__7.csv,oppOBP,3,num,69,0.315
csvData7222492__5.csv,PPG,5,num,97,61.5
csvData18493125__12.csv,Player,1,cate,33,T La Stella
csvData28386553__1.csv,2B,5,num,28,4
csvData29230622__0.csv,TEAM,3,cate,144,LAN
csvData14443150__8.csv,FGM,4,num,11,2.5
csvData1902536__12.csv,GIDP,5,num,21,0
csvData10168387.csv,IT,2,num,10,54
csvData10074535__12.csv,SF,8,num,44,1
csvData11618254.csv,FR,4,num,10,52
csvData17658548__0.csv,sf,2,num,3,0
csvData16461238__3.csv,h,3,num,2,8
csvData28672318__4.csv,3B,1,num,19,0
csvData8804961__3.csv,SF,1,num,14,0
csvData22069876__2.csv,Orthotropic,6,num,7,0
csvData14690251__3.csv,G,7,num,22,1
csvData3871380__3.csv,ab,0,num,25,34
csvData11219221.csv,CN (cm),7,num,4,90
csvData10074535__12.csv,SF,8,num,1,0
csvData26447856__0.csv,SF,3,num,1,4
csvData27526946__4.csv,SB,0,num,28,0
csvData6468042__0.csv,DRB,3,num,21,3.4
csvData29230622__0.csv,oppSLG,0,num,246,0.417
csvData4823585__2.csv,G,5,num,24,64
csvData3653270__0.csv,digs,4,num,14,198
csvData27008272__5.csv,FT%,7,num,9,0.706
csvData15283024__1.csv,SB,4,num,12,1
csvData12976003__3.csv,PPG,6,num,30,0.0
csvData10975009.csv,Wm Alpha,0,cate,9,XL
csvData20075499__7.csv,BB,5,num,50,14
csvData11128235.csv,FR,4,num,10,52
csvData28681743__3.csv,FG%,4,num,7,0.492
csvData5124506__7.csv,CS,3,num,37,0
csvData24341501__0.csv,YEAR,1,num,183,2012
csvData29230622__0.csv,TEAM,3,cate,300,CHN
csvData24341501__0.csv,SLG,6,num,306,0.441
csvData1211158__2.csv,bb,0,num,18,1
csvData15025720__1.csv,GDP,6,num,2,0
csvData15391018__1.csv,Movable-Bascule,0,num,3,4
csvData1902536__12.csv,GIDP,5,num,2,3
csvData16589458__0.csv,STL%,3,num,13,0.0
csvData22709338__0.csv,r,0,num,26,3
csvData29230622__3.csv,TEAM,3,cate,82,TOR
csvData10074535__12.csv,CS,4,num,16,5
csvData3178438__15.csv,ORB,3,num,16,9.8
csvData15025720__5.csv,SO,6,num,9,0
csvData24341501__0.csv,oppOBP,8,num,3,0.324
csvData29230622__3.csv,VORP,1,num,192,9.0
csvData10074535__12.csv,AB,6,num,41,5
csvData10074535__0.csv,OPS,5,num,34,0.375
csvData10354220.csv,DE,6,num,3,34
csvData24341501__0.csv,oppOBP,8,num,263,0.32
csvData15025720__2.csv,SF,8,num,2,0
csvData24131822__7.csv,AB,0,num,19,551
csvData18661263__9.csv,H,2,num,28,3
csvData29230622__0.csv,G,6,num,331,26
csvData7222492__5.csv,BPG,2,num,12,4.1
csvData29230622__3.csv,PA,5,num,99,172
csvData9103974__6.csv,PA,7,num,81,659
csvData397377__3.csv,AST%,0,num,21,0.0
csvData24131822__7.csv,PPF,1,num,14,95
csvData29230622__3.csv,G,6,num,206,15
csvData11859275__3.csv,rbi,3,num,5,1
csvData15025720__0.csv,SF,8,num,8,0
csvData10046644.csv,IT,2,num,4,42
csvData14518660__14.csv,RAA,1,cate,62,-6
csvData29230622__0.csv,PA,5,num,311,17
csvData18786685__0.csv,3PM,6,num,21,0.4
csvData10168387.csv,JP,5,num,1,5
csvData29230622__0.csv,oppSLG,0,num,340,0.384
csvData284731__0.csv,11,0,num,8,0
csvData29230622__0.csv,oppSLG,0,num,329,0.424
csvData21198812__7.csv,AB,3,num,6,104
csvData24341501__0.csv,oppOBP,8,num,165,0.32
csvData9925714__1.csv,APG,5,num,21,1.0
csvData14585065__2.csv,TOV,1,num,13,3.9
csvData27526946__4.csv,SB,0,num,17,0
csvData7222492__5.csv,#,4,num,28,112
csvData22335715__0.csv,Opponent,1,cate,0,Saint Mary's
csvData28386553__1.csv,GIDP,1,num,5,2
csvData26724876__2.csv,PPG,3,num,30,11.3
csvData10074535__12.csv,SH,3,num,0,0
csvData3178438__15.csv,TOV,1,num,35,14.4
csvData8804961__3.csv,OBP,6,num,0,0.167
csvData19387543__3.csv,po,6,num,15,24
csvData10996262.csv,Wm Alpha,1,cate,5,M
csvData29230622__3.csv,oppSLG,0,num,121,0.385
csvData24131822__7.csv,oppOBP,3,num,48,0.323
csvData10887965.csv,CN (cm),7,num,1,84
csvData10975009.csv,UK,3,num,6,14
csvData24341501__0.csv,TEAM,2,cate,322,MIN
csvData26817631__5.csv,Rk,3,num,16,24
csvData26959440__0.csv,R,3,num,16,23
csvData6444295__7.csv,DRB,1,num,24,1.3
csvData12976003__3.csv,ORB,4,num,18,0.2
csvData3653270__1.csv,sa/s,3,num,2,0.48
csvData29051594__1.csv,sa/s,4,num,2,0.0
csvData24341501__0.csv,YEAR,1,num,109,2012
csvData5124506__7.csv,2B,4,num,11,8
csvData10911563.csv,JP,5,num,7,17
csvData29230622__0.csv,VORP,1,num,221,3.3
csvData7222492__5.csv,FGM,7,num,45,24.0
csvData21300577__1.csv,OPS,0,num,24,0.648
csvData8288967__15.csv,Tm,1,cate,31,BOS
csvData10074535__12.csv,AB,6,num,3,267
csvData29230622__0.csv,PA,5,num,63,860
csvData1140150.csv,CN (cm),7,num,8,102
csvData18661263__9.csv,3B,1,num,94,0
csvData11762781__2.csv,bb,0,num,8,6
csvData5124506__7.csv,CS,3,num,4,0
csvData29230622__3.csv,G,6,num,147,24
csvData10219632.csv,UK,3,num,3,8
csvData3653270__0.csv,a/s,2,num,7,0.1
csvData29230622__3.csv,VORP,1,num,101,7.1
csvData6605406__3.csv,SPG,3,num,3,0.2
csvData8288967__15.csv,Tm,1,cate,17,OAK
csvData6468042__2.csv,3PM,2,num,40,1.9
csvData18493125__12.csv,AB,2,num,41,214
csvData22709338__0.csv,avg,3,num,32,0.237
csvData20075499__7.csv,3B,3,num,41,0
csvData8288967__15.csv,Tm,1,cate,213,NYY
csvData2688573__2.csv,bb,7,num,5,2
csvData8804961__2.csv,R,4,num,3,8
csvData8804961__2.csv,Team,3,cate,10,ARI
csvData7222492__5.csv,PPG,5,num,66,64.8
csvData22709338__0.csv,gdp,6,num,14,0
csvData24341501__0.csv,SLG,6,num,231,0.312
csvData9103974__6.csv,GS,0,num,13,22
csvData5124506__7.csv,SLG,0,num,29,0.463
csvData21947308__0.csv,SH,5,num,28,0
csvData14443150__6.csv,PPG,6,num,10,0.2
csvData18493125__12.csv,CS,5,num,7,0
csvData6605406__3.csv,FTM,6,num,6,1.7
csvData29230622__0.csv,G,6,num,354,5
csvData24341501__0.csv,oppOBP,8,num,12,0.313
csvData15391018__1.csv,Box Beam or Girders (Single or Spread),3,num,1,0
csvData21947308__0.csv,Result,6,cate,28,L 7-8 @FLO
csvData12976003__3.csv,ORB,4,num,25,1.6
csvData29230622__0.csv,TEAM,3,cate,53,PIT
csvData4823585__2.csv,OPS,4,num,24,0.578
csvData6605406__3.csv,APG,5,num,45,1.4
csvData6468042__1.csv,BLK,4,num,34,0.1
csvData7222492__5.csv,FGM,7,num,35,25.1
csvData14443150__8.csv,PPG,6,num,41,0.4
csvData6605406__3.csv,SPG,3,num,46,0.7
csvData26724876__3.csv,GP,4,num,45,33
csvData8804961__2.csv,SF,1,num,13,1
csvData21198812__7.csv,SO,0,num,23,20
csvData22709338__0.csv,h,7,num,27,3
csvData11839331__4.csv,GP,4,num,31,69
csvData22335715__0.csv,r,0,num,21,2
csvData10074535__0.csv,AVG,7,num,23,0.161
csvData26817631__5.csv,USG%,7,num,1,27.2
csvData16825359__0.csv,State,1,cate,22,RHODE ISLAND
csvData18493125__12.csv,SB,3,num,18,5
csvData29230622__0.csv,G,6,num,171,31
csvData11859275__0.csv,bb,4,num,19,2
csvData13434912__7.csv,OPS,5,num,81,0.125
csvData29230622__0.csv,VORP,1,num,62,-0.9
csvData15025720__2.csv,SO,1,num,7,1
csvData6468042__2.csv,3PM,2,num,16,2.5
csvData29230622__0.csv,oppSLG,0,num,326,0.403
csvData6605406__3.csv,PPG,2,num,47,9.4
csvData16589458__0.csv,Opp,4,cate,16,NJN
csvData28672318__5.csv,RBI,8,num,18,3
csvData21947308__0.csv,AB,3,num,18,4
csvData11839331__7.csv,3PM,1,num,20,1.4
csvData21180610__2.csv,PTS,3,num,47,80
csvData24341501__0.csv,TEAM,2,cate,188,MIN
csvData26959440__0.csv,BB,7,num,12,9
csvData22678292__1.csv,G,4,num,4,6
csvData29230622__0.csv,G,6,num,221,1
csvData29051594__1.csv,k,0,num,9,90
csvData6468042__0.csv,3PM,2,num,13,0.6
csvData28672318__4.csv,3B,1,num,20,0
csvData13726780__2.csv,Tm,2,cate,23,IND
csvData28672318__5.csv,H,3,num,30,3
csvData28681743__3.csv,Player,0,cate,33,Marcus Whittaker
csvData1902536__12.csv,BB,1,num,107,6
csvData24341501__0.csv,IP,9,num,108,43.7
csvData24131822__7.csv,PPF,1,num,58,97
csvData28507633__1.csv,STL%,2,num,18,0.0
csvData10996262.csv,Wm US,2,num,10,18
csvData18786685__0.csv,FGM,5,num,15,2.2
csvData20075499__7.csv,BB,5,num,29,0
csvData18493125__12.csv,SF,6,num,9,5
csvData10671971.csv,Complaint,8,cate,6,Gunshot wound
csvData29230622__3.csv,YEAR,4,num,34,2012
csvData28672318__4.csv,GDP,5,num,29,0
csvData22709338__0.csv,h,7,num,22,2
csvData9103974__6.csv,VORP,9,num,50,-2.5
csvData29230622__0.csv,PA,5,num,25,39
csvData14690251__3.csv,OBP,1,num,12,0.4
csvData29230622__3.csv,TEAM,3,cate,37,KCA
csvData27008272__5.csv,TOV,9,num,29,1.9
csvData8804961__3.csv,R,4,num,29,1
csvData26817631__5.csv,STL%,8,num,20,4.9
csvData1211158__2.csv,ibb,3,num,8,0
